History_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Merchant_Category,Transaction_Status
HIST000001273,ACCT00000423,CUST000443,2021-07-24 12:15:53,Credit,5186.855876445574,Online,E-commerce,Completed
HIST000001274,ACCT00000162,CUST000398,2021-10-29 11:53:17,Credit,10704.20957186967,Online,E-commerce,Completed
HIST000001275,ACCT00000613,CUST000250,2018-02-20 16:37:04,Debit,3157.991653162594,POS,Healthcare,Completed
HIST000001276,ACCT00000245,CUST000423,2018-01-28 04:13:32,Debit,5397.37323942878,Branch,Utilities,Completed
HIST000001277,ACCT00000246,CUST000212,2020-07-19 04:35:06,Debit,15881.411200105153,Online,Salary,Completed
HIST000001278,ACCT00000540,CUST000098,2021-08-30 21:15:42,Credit,9870.203200314787,POS,Utilities,Completed
HIST000001279,ACCT00000056,CUST000249,2018-05-17 23:27:42,Credit,4161.777581796284,Branch,Healthcare,Completed
HIST000001280,ACCT00000023,CUST000135,2016-06-07 14:37:20,Credit,4569.825968125464,Mobile App,Salary,Completed
HIST000001281,ACCT00000198,CUST000487,2018-02-12 03:43:37,Credit,9566.243663795634,POS,Education,Completed
HIST000001282,ACCT00000295,CUST000479,2015-09-10 03:13:50,Credit,13288.410672183645,Mobile App,Groceries,Completed
HIST000001283,ACCT00000377,CUST000447,2019-01-02 18:47:07,Debit,6712.260946419563,POS,E-commerce,Completed
HIST000001284,ACCT00000197,CUST000475,2016-04-14 15:13:06,Debit,24244.422265603167,POS,Dining,Completed
HIST000001285,ACCT00000633,CUST000453,2019-03-13 07:46:04,Credit,10515.647816897792,Online,Healthcare,Completed
HIST000001286,ACCT00000125,CUST000099,2017-09-08 11:50:31,Credit,15963.28661081641,Mobile App,Dining,Completed
HIST000001287,ACCT00000537,CUST000214,2020-01-22 21:42:27,Debit,6602.784986431739,POS,Fuel,Completed
HIST000001288,ACCT00000256,CUST000436,2015-11-03 10:39:55,Credit,13107.973439083718,ATM,E-commerce,Completed
HIST000001289,ACCT00000117,CUST000422,2015-10-18 20:32:09,Debit,4561.374792030105,Branch,Salary,Completed
HIST000001290,ACCT00000270,CUST000480,2015-12-27 10:17:55,Debit,500.78035855352573,Branch,Fuel,Completed
HIST000001291,ACCT00000320,CUST000035,2018-02-05 17:15:41,Credit,9192.362641788557,POS,Education,Completed
HIST000001292,ACCT00000223,CUST000275,2015-08-20 00:54:33,Debit,9105.19377868858,POS,Utilities,Completed
HIST000001293,ACCT00000482,CUST000174,2021-01-27 04:33:29,Credit,11091.341875318969,ATM,Dining,Completed
HIST000001294,ACCT00000001,CUST000471,2020-10-21 02:55:27,Credit,18204.71470734475,POS,Dining,Completed
HIST000001295,ACCT00000329,CUST000394,2017-08-21 23:03:46,Credit,12099.654061784946,ATM,Fuel,Completed
HIST000001296,ACCT00000361,CUST000461,2019-01-17 14:15:37,Debit,6693.4305713235535,Online,Travel,Completed
HIST000001297,ACCT00000008,CUST000004,2016-01-15 19:19:22,Debit,7754.871692891038,POS,Healthcare,Completed
HIST000001298,ACCT00000092,CUST000116,2018-12-04 20:24:47,Debit,3692.36358164153,POS,Utilities,Completed
HIST000001299,ACCT00000212,CUST000339,2020-07-13 06:14:57,Debit,45533.218895472346,ATM,Utilities,Completed
HIST000001300,ACCT00000689,CUST000023,2016-01-26 14:32:48,Credit,11188.635430041631,Online,Fuel,Completed
HIST000001301,ACCT00000227,CUST000465,2015-10-09 02:15:03,Debit,4060.0298128381132,POS,Salary,Completed
HIST000001302,ACCT00000031,CUST000068,2017-01-29 07:05:14,Credit,1185.6312770063096,POS,Dining,Completed
HIST000001303,ACCT00000390,CUST000492,2018-01-16 04:46:08,Credit,761.9473983165335,Branch,Groceries,Completed
HIST000001304,ACCT00000032,CUST000371,2015-07-17 18:11:18,Debit,5361.687935782129,Branch,Travel,Completed
HIST000001305,ACCT00000133,CUST000371,2021-08-23 22:29:55,Credit,6343.7831914550925,ATM,Education,Completed
HIST000001306,ACCT00000567,CUST000365,2021-12-22 08:32:00,Debit,480.38973632215584,Branch,Utilities,Completed
HIST000001307,ACCT00000126,CUST000089,2018-08-01 10:54:16,Credit,1722.1730417611789,Online,Travel,Completed
HIST000001308,ACCT00000177,CUST000414,2017-07-30 06:06:03,Debit,21131.41490281516,ATM,Travel,Completed
HIST000001309,ACCT00000485,CUST000340,2017-09-12 04:57:38,Credit,21614.05955181241,POS,Healthcare,Completed
HIST000001310,ACCT00000148,CUST000173,2017-05-03 14:53:07,Debit,8024.407759218524,Online,Entertainment,Completed
HIST000001311,ACCT00000064,CUST000296,2020-06-24 12:35:01,Credit,11095.116726840852,Branch,Salary,Completed
HIST000001312,ACCT00000076,CUST000108,2021-10-10 22:23:23,Debit,11462.037879668522,POS,Fuel,Completed
HIST000001313,ACCT00000268,CUST000380,2018-05-28 18:52:15,Debit,23651.38929933231,Online,Fuel,Completed
HIST000001314,ACCT00000612,CUST000082,2021-11-18 07:36:03,Credit,21437.373223548544,ATM,E-commerce,Completed
HIST000001315,ACCT00000629,CUST000231,2016-04-07 07:55:39,Debit,13813.110233716005,Branch,Healthcare,Completed
HIST000001316,ACCT00000401,CUST000322,2017-09-16 20:41:51,Debit,22069.07546342986,ATM,Education,Completed
HIST000001317,ACCT00000294,CUST000305,2018-08-12 11:02:21,Credit,5640.611269748261,Branch,Entertainment,Completed
HIST000001318,ACCT00000240,CUST000401,2015-11-03 04:23:04,Credit,12537.235638004458,Branch,Dining,Completed
HIST000001319,ACCT00000323,CUST000038,2015-01-30 16:02:33,Credit,3169.306795902163,ATM,E-commerce,Completed
HIST000001320,ACCT00000662,CUST000004,2021-12-27 09:31:40,Credit,8507.185473868545,ATM,Utilities,Completed
HIST000001321,ACCT00000219,CUST000109,2019-01-18 06:35:48,Debit,20954.41092764629,Online,Travel,Completed
HIST000001322,ACCT00000657,CUST000325,2018-08-14 08:03:48,Debit,2073.080937842692,ATM,Groceries,Completed
HIST000001323,ACCT00000509,CUST000086,2019-08-16 01:01:05,Debit,5337.321153571436,POS,Fuel,Completed
HIST000001324,ACCT00000439,CUST000416,2019-11-27 10:36:29,Credit,6169.867268284363,POS,Healthcare,Completed
HIST000001325,ACCT00000055,CUST000482,2015-12-13 08:14:38,Debit,2280.0535553120053,ATM,Travel,Completed
HIST000001326,ACCT00000110,CUST000344,2020-11-30 20:12:26,Credit,12789.772652845044,Branch,Travel,Completed
HIST000001327,ACCT00000501,CUST000470,2017-08-10 01:57:25,Credit,439.11431136450756,Online,Entertainment,Completed
HIST000001328,ACCT00000274,CUST000298,2020-12-21 10:56:05,Debit,25621.275387232567,Branch,Dining,Completed
HIST000001329,ACCT00000481,CUST000200,2017-02-11 09:39:35,Credit,10476.11317553267,Mobile App,Education,Completed
HIST000001330,ACCT00000036,CUST000154,2015-10-19 08:41:05,Credit,20044.817434636814,Mobile App,E-commerce,Completed
HIST000001331,ACCT00000160,CUST000158,2018-02-01 05:14:03,Debit,4178.1907396972365,ATM,Education,Completed
HIST000001332,ACCT00000328,CUST000219,2015-06-01 13:24:23,Credit,16551.79281500828,ATM,Dining,Completed
HIST000001333,ACCT00000220,CUST000082,2019-01-11 22:43:27,Debit,7854.5018761864085,ATM,Utilities,Completed
HIST000001334,ACCT00000531,CUST000326,2017-10-14 10:13:28,Credit,1944.7041678333972,Mobile App,Dining,Completed
HIST000001335,ACCT00000459,CUST000365,2017-04-14 17:09:41,Debit,8315.31241483637,Mobile App,E-commerce,Completed
HIST000001336,ACCT00000174,CUST000199,2019-10-21 08:03:14,Debit,15176.52270058317,Branch,E-commerce,Completed
HIST000001337,ACCT00000034,CUST000215,2020-02-04 21:55:10,Credit,4899.670552742519,POS,Dining,Completed
HIST000001338,ACCT00000157,CUST000340,2019-04-10 06:00:49,Debit,16710.042699485814,Mobile App,Travel,Completed
HIST000001339,ACCT00000458,CUST000277,2021-03-17 18:53:24,Debit,12019.441917037331,POS,Healthcare,Completed
HIST000001340,ACCT00000518,CUST000090,2015-06-04 04:28:43,Credit,5680.479786071186,Online,Dining,Completed
HIST000001341,ACCT00000621,CUST000010,2020-05-27 04:56:17,Debit,10746.170878612822,Branch,Utilities,Completed
HIST000001342,ACCT00000437,CUST000342,2020-05-28 06:24:33,Debit,4673.430411465716,ATM,Dining,Completed
HIST000001343,ACCT00000355,CUST000014,2017-04-17 00:33:04,Debit,12156.690916364452,POS,Salary,Completed
HIST000001344,ACCT00000500,CUST000124,2019-05-13 05:06:26,Debit,12050.727822681318,Mobile App,Fuel,Completed
HIST000001345,ACCT00000672,CUST000171,2015-06-17 12:58:03,Credit,2561.9776521838535,Mobile App,Entertainment,Completed
HIST000001346,ACCT00000092,CUST000116,2021-06-25 21:09:04,Debit,3072.1605636071063,Online,Utilities,Completed
HIST000001347,ACCT00000472,CUST000440,2019-12-15 23:24:53,Credit,15211.792142081182,Mobile App,Salary,Completed
HIST000001348,ACCT00000568,CUST000319,2016-04-06 10:27:29,Debit,14087.650685296965,Online,Entertainment,Completed
HIST000001349,ACCT00000084,CUST000191,2016-07-29 22:42:33,Credit,12261.596189107393,POS,Education,Completed
HIST000001350,ACCT00000511,CUST000422,2016-03-01 15:42:32,Credit,1636.6074430738313,ATM,Entertainment,Completed
HIST000001351,ACCT00000532,CUST000451,2017-12-04 21:02:08,Credit,11567.826041321674,ATM,Healthcare,Completed
HIST000001352,ACCT00000180,CUST000133,2020-11-10 20:32:39,Credit,9944.853644792287,ATM,Travel,Completed
HIST000001353,ACCT00000095,CUST000338,2016-08-11 16:37:10,Credit,11302.03175914602,Online,Education,Completed
HIST000001354,ACCT00000669,CUST000304,2021-01-09 21:33:05,Credit,23662.37754973223,Online,Salary,Completed
HIST000001355,ACCT00000207,CUST000373,2017-09-07 08:59:25,Credit,5012.058238991953,Online,Education,Completed
HIST000001356,ACCT00000261,CUST000269,2016-07-12 22:10:46,Debit,3292.6525287267523,Branch,Salary,Completed
HIST000001357,ACCT00000013,CUST000388,2020-03-07 17:21:30,Credit,6420.202413481235,Online,Groceries,Completed
HIST000001358,ACCT00000450,CUST000295,2020-01-20 05:46:50,Debit,4640.325193188328,POS,Travel,Completed
HIST000001359,ACCT00000115,CUST000140,2018-02-22 08:33:38,Credit,4542.385174104315,ATM,Dining,Completed
HIST000001360,ACCT00000632,CUST000075,2017-06-12 04:41:22,Debit,2473.5807157640966,Branch,Groceries,Completed
HIST000001361,ACCT00000679,CUST000331,2017-10-20 01:22:29,Debit,3090.206341547265,Branch,Entertainment,Completed
HIST000001362,ACCT00000657,CUST000325,2021-11-11 10:31:47,Debit,3596.731524408953,Mobile App,E-commerce,Completed
HIST000001363,ACCT00000368,CUST000453,2020-11-10 22:03:50,Credit,2667.8206488001315,POS,Dining,Completed
HIST000001364,ACCT00000622,CUST000484,2016-11-26 03:04:18,Credit,7963.204717368313,Branch,Salary,Completed
HIST000001365,ACCT00000501,CUST000470,2016-10-17 02:31:43,Credit,9560.809286885984,Mobile App,E-commerce,Completed
HIST000001366,ACCT00000465,CUST000050,2016-04-07 19:25:17,Debit,11853.231543096419,Mobile App,Utilities,Completed
HIST000001367,ACCT00000433,CUST000307,2020-10-16 20:10:35,Debit,4247.415401504066,Online,Dining,Completed
HIST000001368,ACCT00000153,CUST000450,2015-09-22 07:04:33,Debit,23247.681152204535,Branch,Utilities,Completed
HIST000001369,ACCT00000105,CUST000198,2020-08-11 15:09:21,Debit,1224.7826306954134,Online,Entertainment,Completed
HIST000001370,ACCT00000052,CUST000102,2015-11-29 03:23:42,Debit,23362.227485558727,POS,E-commerce,Completed
HIST000001371,ACCT00000193,CUST000253,2018-03-04 17:35:29,Debit,2705.5260859792397,Online,Travel,Completed
HIST000001372,ACCT00000415,CUST000123,2019-11-27 23:15:07,Credit,19318.933319193227,Mobile App,Travel,Completed
HIST000001373,ACCT00000107,CUST000427,2016-06-13 19:41:05,Debit,9826.373898948215,Online,Salary,Completed
HIST000001374,ACCT00000186,CUST000021,2016-12-09 19:53:26,Debit,7982.541261427847,ATM,Fuel,Completed
HIST000001375,ACCT00000496,CUST000190,2021-09-06 00:06:01,Debit,5412.725543690997,Mobile App,E-commerce,Completed
HIST000001376,ACCT00000486,CUST000273,2015-07-04 00:50:37,Credit,2706.7897413278724,Online,Dining,Completed
HIST000001377,ACCT00000108,CUST000251,2017-02-11 05:22:00,Credit,4585.133294170172,ATM,Fuel,Completed
HIST000001378,ACCT00000362,CUST000490,2019-10-12 15:05:29,Credit,1135.1134944343275,Mobile App,Entertainment,Completed
HIST000001379,ACCT00000492,CUST000158,2020-04-03 23:12:16,Debit,1371.8052040189923,ATM,Entertainment,Completed
HIST000001380,ACCT00000115,CUST000140,2018-08-11 02:26:21,Debit,15099.587069180901,Online,Healthcare,Completed
HIST000001381,ACCT00000666,CUST000496,2015-06-18 00:51:09,Debit,7210.606754361122,Mobile App,Dining,Completed
HIST000001382,ACCT00000215,CUST000080,2018-10-18 20:00:10,Debit,12319.416647983728,Branch,Utilities,Completed
HIST000001383,ACCT00000640,CUST000081,2016-12-21 10:36:28,Debit,2217.577920490521,POS,Fuel,Completed
HIST000001384,ACCT00000309,CUST000397,2017-04-18 17:26:31,Debit,895.791850342699,Mobile App,Groceries,Completed
HIST000001385,ACCT00000203,CUST000146,2018-10-12 06:38:27,Credit,8841.790370663723,POS,Entertainment,Completed
HIST000001386,ACCT00000557,CUST000213,2016-01-19 02:00:14,Debit,559.5606491816361,Online,Entertainment,Completed
HIST000001387,ACCT00000457,CUST000120,2015-07-10 03:24:31,Credit,34853.374667069664,Mobile App,Travel,Completed
HIST000001388,ACCT00000406,CUST000053,2016-06-09 05:18:40,Credit,2082.663595667618,Branch,E-commerce,Completed
HIST000001389,ACCT00000316,CUST000062,2015-04-07 20:27:59,Credit,4017.5098737099315,POS,Groceries,Completed
HIST000001390,ACCT00000016,CUST000250,2017-09-23 22:01:36,Debit,11764.083851241872,Branch,E-commerce,Completed
HIST000001391,ACCT00000666,CUST000496,2019-04-27 09:15:49,Debit,1775.865469700519,Online,Travel,Completed
HIST000001392,ACCT00000566,CUST000077,2021-02-25 23:16:56,Debit,9172.082506939993,ATM,Fuel,Completed
HIST000001393,ACCT00000029,CUST000071,2020-09-05 15:00:47,Debit,21157.463936682947,Mobile App,Entertainment,Completed
HIST000001394,ACCT00000530,CUST000231,2017-09-27 10:53:51,Debit,4317.957773516603,Online,Fuel,Completed
HIST000001395,ACCT00000288,CUST000327,2019-03-10 01:43:03,Credit,15154.03351496084,Mobile App,Fuel,Completed
HIST000001396,ACCT00000170,CUST000257,2017-11-24 05:48:36,Credit,9499.642187911992,Branch,Entertainment,Completed
HIST000001397,ACCT00000476,CUST000420,2015-08-06 22:49:53,Credit,2754.013425633669,POS,Travel,Completed
HIST000001398,ACCT00000103,CUST000341,2017-09-24 16:59:10,Debit,20315.167854482654,Online,Groceries,Completed
HIST000001399,ACCT00000457,CUST000120,2021-07-25 22:00:27,Debit,9454.481161640706,POS,Healthcare,Completed
HIST000001400,ACCT00000427,CUST000328,2020-10-16 23:44:47,Credit,5218.7719656454055,ATM,Healthcare,Completed
HIST000001401,ACCT00000219,CUST000109,2021-07-06 11:35:27,Debit,4765.635326394774,ATM,Utilities,Completed
HIST000001402,ACCT00000587,CUST000047,2021-09-16 14:44:14,Debit,3563.5467184536083,POS,Utilities,Completed
HIST000001403,ACCT00000107,CUST000427,2020-01-08 22:39:50,Credit,1527.8009604722038,Branch,Entertainment,Completed
HIST000001404,ACCT00000027,CUST000474,2020-01-23 12:11:09,Debit,10128.512545649566,POS,Entertainment,Completed
HIST000001405,ACCT00000117,CUST000422,2016-08-14 06:45:41,Credit,11624.326221333933,ATM,Entertainment,Completed
HIST000001406,ACCT00000500,CUST000124,2019-03-12 08:52:52,Debit,12116.648603396254,POS,Groceries,Completed
HIST000001407,ACCT00000221,CUST000112,2019-02-17 20:20:48,Debit,337.9151945737667,ATM,Healthcare,Completed
HIST000001408,ACCT00000100,CUST000119,2021-11-23 21:55:46,Debit,14906.684898434783,ATM,Groceries,Completed
HIST000001409,ACCT00000294,CUST000305,2018-02-26 20:53:05,Debit,16533.121486785,ATM,Education,Completed
HIST000001410,ACCT00000148,CUST000173,2021-11-10 13:20:27,Debit,15077.00815006888,POS,Salary,Completed
HIST000001411,ACCT00000277,CUST000052,2018-10-26 06:24:32,Credit,1978.969158726617,Online,Travel,Completed
HIST000001412,ACCT00000442,CUST000435,2019-10-03 09:09:16,Credit,5266.332255287485,POS,Entertainment,Completed
HIST000001413,ACCT00000151,CUST000205,2018-01-24 01:23:36,Credit,16752.735580877714,ATM,Healthcare,Completed
HIST000001414,ACCT00000337,CUST000445,2016-02-22 13:42:53,Debit,7390.399314512928,Branch,Entertainment,Completed
HIST000001415,ACCT00000394,CUST000492,2021-11-12 11:22:12,Credit,34295.07014318408,Mobile App,Utilities,Completed
HIST000001416,ACCT00000133,CUST000371,2015-03-17 06:37:13,Credit,12314.118754549281,Online,Groceries,Completed
HIST000001417,ACCT00000637,CUST000134,2017-12-09 16:35:09,Credit,28007.45562326905,Mobile App,Dining,Completed
HIST000001418,ACCT00000024,CUST000412,2016-12-28 11:49:57,Credit,14949.181280220027,Branch,Groceries,Completed
HIST000001419,ACCT00000551,CUST000050,2015-11-03 16:48:08,Credit,3902.117932101706,Mobile App,Travel,Completed
HIST000001420,ACCT00000285,CUST000388,2017-09-26 21:38:02,Credit,418.7456399114835,Branch,Education,Completed
HIST000001421,ACCT00000552,CUST000442,2021-08-19 17:25:18,Debit,12061.234162883688,POS,Travel,Completed
HIST000001422,ACCT00000302,CUST000103,2016-07-30 04:08:23,Debit,10250.074441676436,Branch,Travel,Completed
HIST000001423,ACCT00000057,CUST000118,2020-05-29 11:50:13,Credit,1928.104188500005,ATM,E-commerce,Completed
HIST000001424,ACCT00000682,CUST000478,2017-10-09 07:42:22,Credit,13119.918046950483,POS,Travel,Completed
HIST000001425,ACCT00000010,CUST000484,2019-10-19 05:08:18,Debit,44453.134248664865,ATM,Utilities,Completed
HIST000001426,ACCT00000404,CUST000430,2020-06-30 00:24:08,Credit,3306.2039318863317,Branch,Dining,Completed
HIST000001427,ACCT00000612,CUST000082,2020-10-12 07:10:50,Debit,1091.1332818085607,ATM,Groceries,Completed
HIST000001428,ACCT00000074,CUST000380,2016-11-27 04:22:29,Credit,6360.013566863622,ATM,Travel,Completed
HIST000001429,ACCT00000035,CUST000327,2017-12-20 15:52:15,Debit,2087.256928267657,POS,Education,Completed
HIST000001430,ACCT00000020,CUST000251,2019-11-09 18:13:14,Debit,6472.746892465804,Branch,Travel,Completed
HIST000001431,ACCT00000444,CUST000411,2018-01-21 11:07:04,Credit,20443.367433397034,Mobile App,Travel,Completed
HIST000001432,ACCT00000006,CUST000388,2015-06-02 07:28:56,Debit,3505.4182437629147,ATM,Travel,Completed
HIST000001433,ACCT00000039,CUST000497,2015-03-11 21:36:57,Credit,8952.525271933137,POS,Travel,Completed
HIST000001434,ACCT00000368,CUST000453,2017-02-21 16:27:57,Credit,3060.274466256669,POS,Fuel,Completed
HIST000001435,ACCT00000217,CUST000381,2017-07-07 16:18:27,Credit,572.8213769189297,Branch,Salary,Completed
HIST000001436,ACCT00000370,CUST000464,2018-06-16 07:02:18,Debit,22086.787246962216,Branch,Fuel,Completed
HIST000001437,ACCT00000595,CUST000308,2020-02-23 16:55:51,Debit,19053.428776850847,Branch,Healthcare,Completed
HIST000001438,ACCT00000436,CUST000116,2016-02-23 00:52:24,Credit,6290.300005169585,POS,Healthcare,Completed
HIST000001439,ACCT00000062,CUST000166,2015-09-16 08:31:35,Debit,10344.830257831078,Mobile App,Groceries,Completed
HIST000001440,ACCT00000482,CUST000174,2020-02-15 17:02:37,Credit,9710.70716127935,ATM,Utilities,Completed
HIST000001441,ACCT00000520,CUST000095,2015-12-15 07:10:52,Debit,5181.479139014644,ATM,Healthcare,Completed
HIST000001442,ACCT00000362,CUST000490,2016-07-03 13:20:02,Credit,9035.87563185537,ATM,Fuel,Completed
HIST000001443,ACCT00000692,CUST000289,2016-01-01 01:33:37,Credit,504.5261680873409,Mobile App,E-commerce,Completed
HIST000001444,ACCT00000617,CUST000007,2015-03-11 21:23:53,Credit,762.0350104868103,Online,Utilities,Completed
HIST000001445,ACCT00000347,CUST000374,2015-03-08 21:42:50,Credit,2113.590798143763,ATM,Education,Completed
HIST000001446,ACCT00000263,CUST000115,2015-08-10 01:47:12,Credit,4719.272477072645,Branch,Education,Completed
HIST000001447,ACCT00000496,CUST000190,2021-07-08 15:02:58,Credit,23593.14822487678,Online,Utilities,Completed
HIST000001448,ACCT00000641,CUST000141,2015-05-04 20:53:07,Debit,8215.919545236518,Online,Entertainment,Completed
HIST000001449,ACCT00000125,CUST000099,2019-12-20 05:36:08,Credit,2524.6101453682068,POS,Education,Completed
HIST000001450,ACCT00000060,CUST000008,2016-05-18 19:37:44,Credit,19490.038339423045,Branch,Healthcare,Completed
HIST000001451,ACCT00000103,CUST000341,2018-07-08 01:29:44,Credit,4765.763703147153,Branch,Travel,Completed
